transaction_id,hour,amount,hist_avg_amount,amount_ratio,account_age_days,n_tx_last_24h,distance_from_home_km,is_foreign,merchant_category,is_fraud
T702159,14,21.87,29.07,0.75,1011,1,3.1,0,travel,0
T702160,14,95.55,14.08,6.79,1908,6,3.5,0,restaurant,0
T702161,12,116.75,33.43,3.49,326,2,6.5,0,grocery,0
T702162,14,29.2,107.52,0.27,131,5,1.0,0,online,0
T702163,10,33.62,26.51,1.27,2344,2,15.0,0,fuel,0
T702164,5,34.76,31.02,1.12,1924,2,4.8,0,online,0
T702165,23,69.45,42.37,1.64,55,3,6.9,0,electronics,0
T702166,21,14.66,54.95,0.27,1454,0,6.8,0,online,0
T702167,4,45.04,11.5,3.92,1496,1,11.3,0,grocery,0
T702168,5,14.81,18.7,0.79,558,6,18.3,0,online,0
T702169,3,19.76,22.63,0.87,2219,1,9.6,0,fuel,0
T702170,18,24.18,51.61,0.47,1622,0,1.9,1,grocery,0
T702171,15,18.43,26.35,0.7,822,3,2.3,1,restaurant,0
T702172,12,53.67,20.19,2.66,1262,6,14.9,0,fuel,0
T702173,3,921.31,49.0,18.8,556,0,0.4,0,electronics,1
T702174,23,54.17,40.94,1.32,903,3,25.3,0,electronics,0
T702175,5,70.55,27.05,2.61,1037,4,5.9,0,travel,0
T702176,18,97.57,23.86,4.09,2362,4,3.7,0,restaurant,0
T702177,12,57.36,48.31,1.19,2024,1,22.4,0,online,0
T702178,2,11.3,20.05,0.56,2115,4,6.3,0,grocery,0
T702179,9,90.79,58.15,1.56,1920,2,22.3,0,online,0
T702180,1,114.87,17.17,6.69,1548,2,0.9,0,electronics,0
T702181,13,24.45,36.69,0.67,2943,1,25.8,0,atm,0
T702182,23,22.45,20.39,1.1,1341,2,4.1,0,travel,0
T702183,8,171.81,21.22,8.1,1326,3,4.3,0,restaurant,0
T702184,21,80.11,30.89,2.59,885,0,4.8,0,online,0
T702185,10,123.08,9.75,12.62,1068,3,5.2,0,fuel,0
T702186,6,7.55,8.84,0.85,1198,2,2.5,0,grocery,0
T702187,12,79.87,75.47,1.06,612,2,1.9,0,grocery,0
T702188,7,13.34,36.95,0.36,175,2,0.6,0,fuel,0
T702189,10,48.09,13.04,3.69,1041,1,5.4,0,restaurant,0
T702190,7,63.33,22.91,2.76,348,5,27.5,0,grocery,0
T702191,11,48.43,46.61,1.04,563,1,20.3,0,grocery,0
T702192,6,22.61,18.63,1.21,2582,1,2.8,0,fuel,0
T702193,7,51.7,25.88,2.0,1182,5,3.9,0,online,0
T702194,8,158.75,16.24,9.78,1829,4,1.5,0,online,0
T702195,6,13.43,42.14,0.32,254,0,31.6,0,electronics,0
T702196,18,34.13,43.23,0.79,2713,5,3.9,0,fuel,0
T702197,13,15.46,19.51,0.79,950,2,11.9,0,restaurant,0
T702198,19,12.52,19.38,0.65,373,2,2.0,0,restaurant,0
T702199,0,68.75,28.44,2.42,170,2,2.1,0,online,0
T702200,20,58.53,27.27,2.15,1440,3,11.5,0,grocery,0
T702201,3,17.03,28.49,0.6,391,2,6.8,0,restaurant,0
T702202,17,367.83,35.0,10.51,1978,0,29.1,0,electronics,0
T702203,16,45.02,22.72,1.98,2297,2,4.3,0,restaurant,0
T702204,9,6.18,8.58,0.72,1314,3,11.2,0,electronics,0
T702205,1,28.21,30.93,0.91,2902,4,0.1,0,grocery,0
T702206,1,2.68,15.97,0.17,859,4,2.7,0,atm,0
T702207,16,17.4,26.68,0.65,2687,2,5.7,0,grocery,0
T702208,11,35.94,15.33,2.34,301,2,0.3,0,grocery,0
T702209,22,44.24,28.38,1.56,896,5,2.9,0,online,0
T702210,14,51.12,11.42,4.48,2424,5,13.9,0,grocery,0
T702211,4,12.26,30.13,0.41,2013,2,30.8,0,travel,0
T702212,7,77.39,71.09,1.09,2387,3,6.9,0,travel,0
T702213,8,70.28,25.1,2.8,331,5,18.5,0,grocery,0
T702214,21,131.57,18.25,7.21,1697,4,6.5,0,online,0
T702215,15,34.12,21.76,1.57,2969,4,18.1,0,atm,0
T702216,3,35.1,14.5,2.42,425,3,6.7,0,online,0
T702217,14,5.51,41.57,0.13,1075,6,3.2,0,travel,0
T702218,3,18.35,12.7,1.44,176,6,16.6,0,grocery,0
T702219,4,24.9,27.95,0.89,2001,0,2.3,0,fuel,0
T702220,22,29.82,38.22,0.78,1438,2,16.6,0,electronics,0
T702221,13,37.03,48.73,0.76,744,4,12.8,0,online,0
T702222,17,5.6,44.15,0.13,1909,6,10.0,0,online,0
T702223,7,22.35,66.84,0.33,1012,3,3.4,0,online,0
T702224,4,20.74,28.04,0.74,2578,3,2.2,0,electronics,0
T702225,9,4.76,36.31,0.13,143,3,10.6,1,restaurant,0
T702226,23,27.5,31.05,0.89,2030,2,1.6,0,fuel,0
T702227,15,16.78,75.59,0.22,1123,2,5.7,0,grocery,0
T702228,8,65.89,31.06,2.12,2177,3,3.5,0,restaurant,0
T702229,1,9.33,60.32,0.15,1752,2,3.7,0,electronics,0
T702230,12,37.97,17.9,2.12,1898,3,12.7,0,restaurant,0
T702231,15,8.38,9.93,0.84,77,2,18.9,0,fuel,0
T702232,12,12.88,41.24,0.31,559,6,9.9,1,grocery,0
T702233,23,25.56,30.32,0.84,2313,3,4.0,0,online,0
T702234,6,32.47,89.51,0.36,2526,4,1.9,0,travel,0
T702235,0,25.87,9.71,2.66,703,3,15.4,0,grocery,1
T702236,3,7.55,58.12,0.13,2582,5,6.3,0,grocery,0
T702237,4,45.07,45.11,1.0,1886,3,10.6,0,online,0
T702238,18,50.96,60.37,0.84,1602,7,9.3,0,online,0
T702239,16,203.06,34.89,5.82,620,5,7.5,0,grocery,0
T702240,8,22.9,22.87,1.0,1423,1,15.4,0,grocery,0
T702241,2,10.79,17.5,0.62,1763,2,5.5,0,electronics,0
T702242,1,9.72,35.26,0.28,2763,3,9.5,0,online,0
T702243,12,183.89,30.36,6.06,2482,5,4.2,0,online,0
T702244,19,28.59,73.98,0.39,62,4,11.4,0,fuel,0
T702245,11,64.98,26.57,2.45,2442,3,6.0,0,grocery,0
T702246,6,202.62,24.07,8.42,61,3,2.7,0,fuel,0
T702247,12,92.52,24.75,3.74,2789,3,14.8,0,online,0
T702248,17,27.86,21.79,1.28,666,2,0.6,0,grocery,0
T702249,22,57.44,8.91,6.45,513,2,2.8,0,online,0
T702250,19,133.31,15.62,8.53,2528,2,45.2,0,grocery,0
T702251,14,31.96,48.26,0.66,484,1,19.1,1,travel,0
T702252,18,21.7,52.37,0.41,2807,1,6.2,1,grocery,0
T702253,5,6.93,21.87,0.32,2559,4,15.7,0,online,0
T702254,16,30.15,22.09,1.36,1355,1,7.2,0,electronics,0
T702255,0,76.64,20.13,3.81,1906,5,5.0,0,grocery,1
T702256,15,9.67,22.75,0.43,700,2,0.0,0,fuel,0
T702257,3,3.55,13.55,0.26,2272,0,6.5,0,restaurant,0
T702258,8,29.82,43.14,0.69,2962,5,12.1,0,online,0
T702259,15,13.76,64.29,0.21,934,3,17.9,0,travel,0
T702260,2,27.06,78.06,0.35,2225,2,0.8,0,fuel,0
T702261,10,70.7,22.23,3.18,2397,5,5.8,0,online,0
T702262,0,152.27,49.29,3.09,2274,5,13.3,0,online,0
T702263,15,61.4,37.78,1.63,2959,2,0.4,1,fuel,0
T702264,22,35.41,20.05,1.77,2209,3,10.6,0,travel,0
T702265,17,3.69,18.36,0.2,2533,4,20.8,0,electronics,0
T702266,19,33.88,33.72,1.0,1923,1,0.4,0,grocery,0
T702267,21,254.48,42.49,5.99,2334,5,0.2,0,grocery,0
T702268,4,84.34,23.54,3.58,1669,3,15.1,0,fuel,0
T702269,15,77.48,34.89,2.22,954,3,1.3,0,online,0
T702270,21,19.57,37.11,0.53,583,1,11.9,0,grocery,0
T702271,8,18.41,36.19,0.51,89,1,14.8,0,travel,0
T702272,22,10.74,20.64,0.52,2807,4,0.6,0,atm,0
T702273,10,112.3,22.31,5.03,2369,2,2.3,0,restaurant,0
T702274,10,6.28,12.22,0.51,366,3,0.9,0,grocery,0
T702275,17,68.18,16.07,4.24,182,1,4.4,0,online,0
T702276,22,17.4,28.88,0.6,1216,0,16.9,0,restaurant,0
T702277,1,48.44,26.8,1.81,1709,5,3.1,0,electronics,1
T702278,1,31.37,26.39,1.19,2943,2,2.9,0,restaurant,0
T702279,20,230.61,30.48,7.57,2726,2,6.5,0,restaurant,0
T702280,10,49.78,37.41,1.33,2567,2,0.5,0,grocery,0
T702281,9,29.61,23.04,1.29,354,3,9.9,0,grocery,0
T702282,19,10.46,49.02,0.21,880,3,1.3,0,restaurant,0
T702283,15,19.14,26.65,0.72,628,3,11.6,1,fuel,0
T702284,23,60.68,15.95,3.8,195,1,7.8,0,online,0
T702285,11,27.06,16.02,1.69,79,5,8.2,0,grocery,0
T702286,8,29.62,33.27,0.89,2358,1,13.0,0,grocery,0
T702287,15,53.48,28.71,1.86,1245,7,6.6,0,restaurant,0
T702288,15,18.33,18.09,1.01,331,2,10.6,0,restaurant,0
T702289,0,57.25,16.91,3.39,1850,3,6.7,0,electronics,0
T702290,6,131.36,29.32,4.48,808,2,14.9,0,travel,0
T702291,11,35.1,23.24,1.51,2923,2,2.8,1,grocery,0
T702292,15,26.4,21.14,1.25,888,4,7.6,0,grocery,0
T702293,23,14.48,18.48,0.78,459,2,17.1,0,grocery,0
T702294,17,4.02,20.61,0.2,1134,1,0.9,0,online,0
T702295,2,4.69,28.24,0.17,1262,4,11.5,0,electronics,0
T702296,18,5.64,27.56,0.2,1072,2,13.7,0,grocery,0
T702297,21,104.57,22.14,4.72,708,2,2.5,0,grocery,0
T702298,4,949.92,30.64,31.0,1630,2,3.7,0,electronics,1
T702299,19,25.45,92.76,0.27,1847,3,9.1,0,restaurant,0
T702300,10,66.61,35.88,1.86,24,4,1.0,0,online,0
T702301,0,12.14,14.7,0.83,217,4,2.9,0,restaurant,0
T702302,13,5.53,51.59,0.11,443,1,5.5,0,grocery,0
T702303,15,41.6,66.18,0.63,2031,5,21.2,0,restaurant,0
T702304,1,42.53,16.17,2.63,419,4,6.3,0,online,0
T702305,13,54.46,38.62,1.41,1138,2,2.5,0,fuel,0
T702306,10,31.83,26.02,1.22,2145,2,34.9,0,grocery,0
T702307,18,84.45,36.5,2.31,64,4,25.9,0,fuel,0
T702308,4,18.46,22.6,0.82,1523,6,17.6,0,restaurant,0
T702309,11,28.89,45.62,0.63,2117,0,5.3,0,restaurant,0
T702310,0,4.82,23.36,0.21,2175,2,1.0,0,grocery,0
T702311,2,36.1,20.73,1.74,2849,4,1.5,0,restaurant,0
T702312,22,9.33,38.92,0.24,1833,2,7.7,0,electronics,0
T702313,2,7.81,16.92,0.46,453,1,1.0,0,travel,0
T702314,1,75.06,52.02,1.44,1772,2,8.2,0,restaurant,0
T702315,10,85.93,35.18,2.44,700,10,1.0,0,electronics,0
T702316,3,18.99,54.44,0.35,391,2,0.2,1,atm,0
T702317,8,38.64,55.96,0.69,1824,4,36.4,0,grocery,0
T702318,7,49.84,32.45,1.54,1769,2,21.2,0,online,0
T702319,20,99.63,19.45,5.12,599,7,9.8,0,electronics,0
T702320,13,22.72,38.54,0.59,241,1,5.4,0,travel,0
T702321,12,29.46,16.91,1.74,1557,5,4.5,0,online,0
T702322,15,52.88,27.74,1.91,2482,1,4.9,0,atm,0
T702323,16,5.91,16.2,0.36,687,4,3.7,1,online,0
T702324,22,21.07,55.49,0.38,2109,2,17.5,0,online,0
T702325,2,32.74,21.55,1.52,1668,3,10.6,0,fuel,0
T702326,0,101.93,28.32,3.6,843,1,9.1,0,travel,0
T702327,12,11.27,29.42,0.38,1739,2,8.8,0,atm,0
T702328,17,26.42,47.77,0.55,238,1,25.7,0,online,0
T702329,13,94.52,14.39,6.57,2611,2,3.5,0,grocery,0
T702330,4,49.18,25.13,1.96,1544,0,8.4,0,online,0
T702331,15,25.7,22.71,1.13,1808,4,1.4,0,atm,0
T702332,4,158.39,18.11,8.75,2821,5,8.1,1,grocery,0
T702333,0,85.59,18.96,4.51,2137,2,11.8,0,online,0
T702334,20,641.02,15.15,42.31,2940,1,3.8,0,restaurant,0
T702335,1,115.1,15.7,7.33,2033,2,8.6,1,fuel,1
T702336,2,83.69,27.18,3.08,841,1,3.1,0,restaurant,0
T702337,18,120.1,50.2,2.39,2579,5,41.2,0,atm,0
T702338,14,63.53,39.56,1.61,2845,2,1.7,0,fuel,0
T702339,2,6.87,25.58,0.27,39,6,0.1,0,electronics,0
T702340,0,57.6,32.71,1.76,1821,8,1.0,0,grocery,1
T702341,14,45.84,30.08,1.52,2100,2,30.4,1,restaurant,0
T702342,4,19.95,44.0,0.45,1455,5,8.2,0,online,0
T702343,20,66.51,43.3,1.54,2523,3,2.6,0,travel,0
T702344,12,22.53,45.8,0.49,2049,2,13.2,0,fuel,0
T702345,23,30.82,22.33,1.38,2114,2,4.0,1,travel,1
T702346,2,130.32,38.67,3.37,421,1,14.2,0,grocery,0
T702347,17,18.58,43.67,0.43,2731,2,3.2,0,atm,0
T702348,5,12.08,49.77,0.24,489,5,1.8,0,restaurant,0
T702349,10,68.04,19.92,3.42,383,3,4.6,0,grocery,0
T702350,20,59.21,11.04,5.36,1591,5,3.6,1,online,0
T702351,8,27.47,36.62,0.75,613,7,1.6,0,restaurant,0
T702352,17,27.01,27.12,1.0,2785,5,9.4,0,atm,0
T702353,11,11.93,28.75,0.41,1329,0,1.4,0,grocery,0
T702354,6,17.98,41.73,0.43,1236,4,0.7,0,restaurant,0
T702355,2,18.2,34.63,0.53,1456,1,5.8,0,travel,0
T702356,17,8.5,25.03,0.34,1506,6,1.8,0,restaurant,0
T702357,20,5.62,39.04,0.14,2272,6,12.1,0,restaurant,0
T702358,0,79.44,15.94,4.98,1693,4,0.5,1,online,1
T702359,22,35.5,24.12,1.47,502,1,1.4,0,grocery,0
T702360,1,17.76,113.41,0.16,1287,5,19.5,0,restaurant,0
T702361,11,15.27,20.43,0.75,1034,2,6.7,0,atm,0
T702362,21,78.18,23.07,3.39,485,2,3.0,0,travel,0
T702363,15,4.9,30.41,0.16,1726,5,6.7,0,restaurant,0
T702364,1,79.78,58.71,1.36,2105,2,1.5,1,grocery,0
T702365,10,35.77,50.43,0.71,1730,3,13.7,0,online,0
T702366,17,6.61,22.18,0.3,1566,9,14.2,1,online,0
T702367,3,2.55,60.02,0.04,1357,1,17.7,0,electronics,0
T702368,0,27.37,14.17,1.93,2787,2,0.4,0,online,0
T702369,16,64.04,31.92,2.01,323,2,0.5,0,online,0
T702370,7,70.39,12.22,5.76,560,5,0.6,0,restaurant,0
T702371,23,59.63,19.37,3.08,1967,7,0.1,0,grocery,0
T702372,12,109.35,29.7,3.68,904,3,6.1,1,grocery,0
T702373,3,35.34,36.49,0.97,2044,5,10.3,0,electronics,0
T702374,10,37.69,15.2,2.48,613,1,46.6,0,restaurant,0
T702375,18,24.6,47.51,0.52,163,3,8.5,0,grocery,0
T702376,17,50.04,48.51,1.03,2941,0,0.8,0,grocery,0
T702377,9,18.7,20.01,0.93,889,2,0.7,0,grocery,0
T702378,1,6.22,22.63,0.27,2017,3,2.0,0,electronics,0
T702379,5,14.93,29.66,0.5,806,3,7.3,0,grocery,0
T702380,4,29.12,20.47,1.42,619,5,2.2,0,grocery,0
T702381,5,64.61,24.37,2.65,1776,6,11.8,0,grocery,0
T702382,1,17.61,34.22,0.51,2160,6,12.9,0,grocery,0
T702383,10,33.68,26.34,1.28,1086,6,10.2,0,electronics,0
T702384,17,42.47,44.9,0.95,2092,4,3.0,0,online,0
T702385,15,22.75,17.85,1.27,2164,2,0.6,0,restaurant,0
T702386,5,13.84,47.87,0.29,1211,2,5.7,1,travel,0
T702387,22,8.07,42.35,0.19,2920,3,5.9,0,grocery,0
T702388,14,10.77,24.97,0.43,2676,3,16.7,0,travel,0
T702389,21,17.92,27.79,0.64,2876,2,0.2,1,travel,0
T702390,9,21.42,49.6,0.43,309,3,14.8,1,fuel,0
T702391,16,31.08,23.15,1.34,1642,4,1.6,0,grocery,0
T702392,11,1.17,14.18,0.08,2055,3,6.3,0,grocery,0
T702393,7,18.63,54.91,0.34,652,7,0.6,0,grocery,0
T702394,19,10.24,24.39,0.42,1333,6,0.9,0,online,0
T702395,2,10.51,44.07,0.24,2510,4,2.5,0,restaurant,0
T702396,2,23.34,17.28,1.35,1374,2,0.3,0,fuel,0
T702397,20,208.97,44.39,4.71,2617,1,4.9,0,online,0
T702398,8,56.29,33.5,1.68,1845,1,9.1,0,online,0
T702399,0,52.56,21.33,2.46,1832,2,21.2,1,online,0
T702400,8,53.3,11.83,4.51,1049,2,7.0,1,grocery,0
T702401,5,7.41,25.92,0.29,2108,2,4.2,0,grocery,0
T702402,6,24.46,21.62,1.13,1961,3,3.0,0,fuel,0
T702403,15,7.21,14.2,0.51,1104,8,0.7,0,travel,0
T702404,12,62.49,35.66,1.75,2690,4,2.6,0,electronics,0
T702405,5,14.01,25.07,0.56,266,5,5.0,0,travel,0
T702406,8,67.46,27.42,2.46,31,3,2.0,0,grocery,0
T702407,22,8.93,38.49,0.23,40,0,10.4,0,fuel,0
T702408,12,35.06,27.3,1.28,29,1,6.0,0,grocery,0
T702409,10,32.11,11.73,2.74,1268,4,4.4,0,grocery,0
T702410,6,7.42,36.82,0.2,2953,2,2.2,0,travel,0
T702411,14,14.8,31.12,0.48,2843,3,7.9,0,restaurant,0
T702412,15,118.86,42.05,2.83,2087,2,7.9,1,electronics,0
T702413,4,35.55,17.45,2.04,1202,5,1.6,0,atm,0
T702414,22,137.44,26.8,5.13,373,4,12.6,0,fuel,0
T702415,19,16.77,28.47,0.59,2127,3,0.1,0,grocery,0
T702416,1,23.11,23.66,0.98,1959,4,24.4,0,fuel,0
T702417,19,11.52,38.44,0.3,2339,3,11.2,0,grocery,0
T702418,18,20.95,35.49,0.59,1254,4,8.1,0,restaurant,0
T702419,16,13.64,23.17,0.59,1466,3,18.9,0,travel,0
T702420,16,45.31,23.52,1.93,1344,3,0.5,0,online,0
T702421,13,50.04,36.1,1.39,1629,9,0.8,0,grocery,0
T702422,23,66.4,49.76,1.33,87,2,1.9,0,restaurant,0
T702423,3,5.65,19.75,0.29,2218,2,9.3,0,restaurant,0
T702424,23,27.91,34.24,0.82,2931,4,1.4,0,grocery,0
T702425,17,27.08,19.06,1.42,2526,3,17.5,1,electronics,0
T702426,5,35.12,16.33,2.15,207,3,16.6,0,electronics,0
T702427,19,41.71,36.56,1.14,2002,4,13.5,0,fuel,0
T702428,9,10.14,24.66,0.41,1963,4,5.7,0,restaurant,0
T702429,6,95.58,59.97,1.59,314,3,9.0,0,grocery,0
T702430,3,31.49,43.81,0.72,707,3,6.6,0,restaurant,0
T702431,15,150.94,41.02,3.68,310,3,6.9,0,online,0
T702432,4,42.61,51.68,0.82,249,0,1.1,0,grocery,0
T702433,4,130.95,38.69,3.38,491,3,10.1,1,grocery,0
T702434,0,16.29,49.34,0.33,2273,2,2.6,0,online,0
T702435,0,14.31,20.82,0.69,798,1,11.6,0,online,0
T702436,15,4.83,65.03,0.07,2804,3,5.5,0,online,0
T702437,11,31.86,33.21,0.96,2034,4,1.5,0,online,0
T702438,18,13.93,41.24,0.34,738,2,8.5,0,travel,0
T702439,20,42.77,12.47,3.43,2691,3,4.9,0,online,0
T702440,14,26.58,14.99,1.77,2170,4,2.4,0,grocery,0
T702441,1,46.37,17.83,2.6,715,2,10.8,0,grocery,0
T702442,20,30.58,42.71,0.72,2772,1,25.6,0,grocery,0
T702443,21,51.07,35.78,1.43,2973,7,1.8,0,electronics,0
T702444,1,51.68,42.76,1.21,291,3,4.9,0,grocery,0
T702445,4,14.98,42.25,0.35,885,5,0.4,0,online,0
T702446,12,80.26,14.83,5.41,2227,1,2.7,0,grocery,0
T702447,23,9.43,41.6,0.23,1232,7,2.2,0,grocery,0
T702448,21,34.82,28.98,1.2,1752,1,1.4,0,travel,0
T702449,5,28.82,38.46,0.75,2285,2,39.9,0,travel,0
T702450,10,70.82,33.92,2.09,1682,7,18.3,0,electronics,1
T702451,8,40.57,16.75,2.42,1416,2,4.6,1,restaurant,0
T702452,16,16.34,32.38,0.5,1019,4,9.2,0,grocery,0
T702453,5,73.42,31.83,2.31,2506,2,3.3,0,restaurant,0
T702454,6,40.68,51.65,0.79,2726,6,6.4,0,electronics,0
T702455,17,206.91,59.77,3.46,2905,5,10.4,0,restaurant,0
T702456,16,102.81,37.43,2.75,1503,4,16.2,0,grocery,0
T702457,3,108.43,51.14,2.12,1585,4,2.6,0,restaurant,1
T702458,11,104.65,22.41,4.67,2987,2,27.9,1,online,0
T702459,22,304.12,30.18,10.08,2303,3,15.2,0,atm,1
T702460,11,84.79,19.11,4.44,1640,2,14.9,0,online,0
T702461,4,168.85,34.72,4.86,999,3,9.3,0,online,1
T702462,17,16.57,14.33,1.16,1735,3,1.5,0,grocery,0
T702463,0,10.79,28.68,0.38,2655,7,2.6,1,grocery,1
T702464,14,32.51,99.95,0.33,2805,4,11.0,0,travel,0
T702465,22,52.51,27.53,1.91,1387,3,20.6,0,electronics,0
T702466,7,69.21,31.31,2.21,1812,5,5.3,0,travel,0
T702467,17,7.99,34.82,0.23,454,3,12.2,0,grocery,0
T702468,19,5.88,19.48,0.3,2881,1,4.0,0,online,0
T702469,7,28.08,35.91,0.78,1365,3,6.8,0,restaurant,0
T702470,22,38.68,34.89,1.11,2057,5,5.4,0,grocery,0
T702471,11,14.68,68.37,0.21,428,5,10.7,0,grocery,0
T702472,3,25.69,12.05,2.13,2989,4,0.2,0,grocery,0
T702473,11,45.79,31.79,1.44,2796,4,5.9,0,electronics,0
T702474,11,39.41,29.11,1.35,2399,6,6.1,0,restaurant,0
T702475,21,82.95,41.79,1.98,1715,2,6.6,0,grocery,0
T702476,22,27.78,42.78,0.65,98,3,1.6,0,grocery,0
T702477,13,20.02,26.34,0.76,1387,1,8.7,0,grocery,0
T702478,13,107.57,19.76,5.44,1000,0,0.8,0,travel,0
T702479,3,27.21,17.27,1.58,1968,5,0.9,0,atm,0
T702480,20,18.46,38.08,0.48,192,4,9.8,0,restaurant,0
T702481,16,24.41,29.4,0.83,1583,2,9.6,0,grocery,0
T702482,12,31.94,46.83,0.68,1636,3,4.7,0,online,0
T702483,8,21.16,41.4,0.51,1824,2,6.3,0,fuel,0
T702484,18,10.41,49.7,0.21,610,3,4.7,0,atm,0
T702485,16,120.04,24.55,4.89,1898,3,8.3,0,electronics,0
T702486,6,110.86,16.06,6.9,2594,2,5.9,0,grocery,0
T702487,8,228.67,48.51,4.71,952,3,0.9,0,online,0
T702488,16,188.54,27.8,6.78,989,1,15.8,0,online,0
T702489,11,55.32,29.59,1.87,1429,4,14.8,0,grocery,0
T702490,4,13.59,16.16,0.84,1577,4,20.3,0,grocery,1
T702491,4,337.94,28.51,11.85,563,4,10.8,0,grocery,0
T702492,11,6.65,44.62,0.15,2018,3,2.7,0,atm,0
T702493,2,10.76,39.51,0.27,669,4,2.8,0,grocery,0
T702494,18,3.86,16.4,0.24,890,2,12.5,0,online,0
T702495,8,47.22,65.66,0.72,554,5,0.1,0,fuel,0
T702496,14,44.79,21.72,2.06,171,5,3.3,0,travel,0
T702497,14,31.51,22.21,1.42,285,4,10.0,0,grocery,0
T702498,11,15.03,30.31,0.5,589,2,0.9,0,grocery,0
T702499,7,39.92,43.72,0.91,190,2,8.0,0,online,0
T702500,5,10.77,14.6,0.74,2519,3,2.0,0,restaurant,0
T702501,5,5.87,40.1,0.15,2993,3,3.0,0,fuel,0
T702502,4,29.97,13.81,2.17,792,1,6.0,0,online,0
T702503,19,160.63,28.34,5.67,102,3,5.4,0,restaurant,0
T702504,6,72.65,33.76,2.15,337,3,6.2,0,grocery,0
T702505,6,20.49,34.18,0.6,2666,4,4.5,0,atm,0
T702506,19,16.42,50.42,0.33,129,1,26.7,0,travel,0
T702507,23,17.94,28.29,0.63,734,1,6.0,0,electronics,0
T702508,12,34.55,18.01,1.92,50,5,33.4,0,online,0
T702509,13,11.23,28.02,0.4,390,3,1.1,0,travel,0
T702510,15,46.67,15.14,3.08,2945,1,1.8,0,online,0
T702511,17,21.75,19.36,1.12,2687,2,2.6,0,fuel,0
T702512,15,50.65,26.53,1.91,1769,2,9.3,0,online,0
T702513,20,47.8,23.34,2.05,2338,4,4.9,0,fuel,0
T702514,19,23.59,14.75,1.6,1467,1,7.4,0,grocery,0
T702515,10,49.33,45.96,1.07,517,3,15.4,0,grocery,0
T702516,18,3.21,22.02,0.15,1263,4,1.9,0,restaurant,0
T702517,18,5.74,23.5,0.24,2836,2,6.2,0,online,0
T702518,1,256.02,89.16,2.87,2374,3,1.0,0,electronics,0
T702519,9,14.82,16.76,0.88,1730,4,1.9,0,grocery,0
T702520,10,129.47,49.1,2.64,2728,1,3.5,0,grocery,0
T702521,21,341.76,20.77,16.45,172,2,1.7,0,grocery,0
T702522,10,62.79,28.37,2.21,1736,2,63.0,0,grocery,0
T702523,23,36.53,36.77,0.99,1186,1,2.4,0,online,0
T702524,22,42.43,8.19,5.18,2257,4,11.4,0,grocery,0
T702525,14,70.7,20.45,3.46,1493,2,2.3,0,travel,0
T702526,4,14.71,40.3,0.37,544,3,2.1,0,fuel,0
T702527,2,44.58,18.96,2.35,187,4,3.2,0,grocery,0
T702528,6,29.6,38.21,0.77,445,7,0.4,0,online,0
T702529,18,1.2,45.59,0.03,2164,4,6.8,0,grocery,0
T702530,5,20.09,17.04,1.18,2953,6,1.9,0,grocery,0
T702531,17,2.07,19.2,0.11,1034,3,27.4,0,online,0
T702532,15,44.23,23.29,1.9,1225,3,0.9,0,restaurant,0
T702533,7,17.15,28.87,0.59,928,4,1.2,0,online,0
T702534,10,13.94,26.82,0.52,2868,4,4.5,0,restaurant,0
T702535,6,55.96,31.4,1.78,2733,3,9.5,0,travel,0
T702536,19,24.43,24.98,0.98,1756,2,16.6,0,restaurant,0
T702537,21,30.39,41.51,0.73,2296,1,1.7,0,atm,0
T702538,5,42.12,30.13,1.4,2040,5,10.3,0,restaurant,0
T702539,3,25.68,89.65,0.29,1929,2,3.1,0,atm,0
T702540,4,135.2,23.68,5.71,1087,3,10.1,0,online,0
T702541,23,15.57,68.83,0.23,1993,4,2.4,0,restaurant,0
T702542,5,59.96,25.37,2.36,2943,2,7.0,0,fuel,0
T702543,22,9.72,51.9,0.19,2149,5,20.3,0,fuel,0
T702544,0,13.63,35.99,0.38,345,2,0.7,0,online,0
T702545,13,157.78,22.9,6.89,1294,2,9.0,0,grocery,0
T702546,13,29.84,21.72,1.37,585,2,29.7,0,grocery,0
T702547,1,24.62,22.42,1.1,1501,2,2.2,0,restaurant,0
T702548,8,23.56,42.02,0.56,1147,3,0.3,0,electronics,0
T702549,0,59.73,14.47,4.13,2366,4,15.6,1,grocery,1
T702550,13,28.7,58.63,0.49,2956,5,0.4,0,grocery,1
T702551,6,36.23,35.61,1.02,2315,4,9.3,0,electronics,0
T702552,1,24.63,22.31,1.1,1047,4,2.5,0,grocery,0
T702553,7,62.14,30.39,2.04,1267,3,0.7,0,restaurant,0
T702554,0,20.1,21.52,0.93,271,3,8.4,0,restaurant,0
T702555,18,40.15,30.81,1.3,2031,2,9.4,0,electronics,0
T702556,17,191.39,13.34,14.35,2509,4,3.8,0,electronics,0
T702557,23,693.64,22.11,31.37,94,2,18.6,0,fuel,0
T702558,1,16.08,21.97,0.73,2607,3,8.2,0,online,0
T702559,15,45.46,34.77,1.31,2903,4,6.9,0,grocery,0
T702560,8,1.31,35.38,0.04,2808,4,4.6,0,restaurant,0
T702561,17,4.94,70.06,0.07,85,5,0.8,0,restaurant,0
T702562,18,88.5,29.09,3.04,2485,4,2.1,0,restaurant,0
T702563,22,6.44,38.55,0.17,2152,4,12.1,1,travel,0
T702564,9,19.33,31.45,0.61,2712,3,7.1,0,grocery,0
