applicant_id,credit_score,annual_income,loan_amount,loan_term_months,employment_length_yrs,debt_to_income,num_prior_defaults,home_ownership,loan_purpose,interest_rate,default
A52410,776,87100.0,11800,48,1.0,0.303,0,MORTGAGE,debt_consolidation,7.63,0
A52411,697,33500.0,19600,36,2.0,0.519,1,RENT,small_business,6.98,1
A52412,687,31700.0,26500,60,1.8,0.548,0,MORTGAGE,home_improvement,9.69,0
A52413,754,59900.0,13000,36,9.8,0.354,0,RENT,debt_consolidation,8.16,0
A52414,624,78500.0,52000,60,1.3,0.36,0,RENT,debt_consolidation,9.71,0
A52415,846,58000.0,47900,12,8.6,0.585,0,RENT,major_purchase,4.39,0
A52416,604,35600.0,25600,36,13.6,0.347,1,RENT,home_improvement,13.58,1
A52417,673,46300.0,20800,36,1.5,0.274,0,RENT,home_improvement,10.69,0
A52418,603,36500.0,10800,60,4.4,0.353,0,RENT,debt_consolidation,14.59,1
A52419,671,97900.0,64100,48,,0.271,0,MORTGAGE,debt_consolidation,5.3,0
A52420,841,48900.0,11600,48,4.0,0.237,0,RENT,credit_card,8.8,0
A52421,727,91000.0,37300,36,5.3,0.823,0,MORTGAGE,credit_card,10.98,0
A52422,723,70600.0,48500,36,9.9,0.451,1,MORTGAGE,medical,9.96,0
A52423,808,76400.0,19700,48,3.8,0.391,0,OWN,major_purchase,7.38,0
A52424,591,53100.0,6800,24,2.9,0.187,1,MORTGAGE,credit_card,11.43,0
A52425,691,46400.0,21700,24,15.5,0.206,0,RENT,medical,7.93,0
A52426,624,42000.0,27400,60,4.0,0.367,0,MORTGAGE,home_improvement,10.26,0
A52427,514,43200.0,23800,12,10.6,0.391,0,MORTGAGE,debt_consolidation,12.63,1
A52428,752,27400.0,10600,12,5.3,0.622,2,RENT,credit_card,6.32,0
A52429,845,37100.0,23000,60,1.1,0.327,1,RENT,debt_consolidation,6.68,0
A52430,719,77900.0,19300,60,9.2,0.141,0,MORTGAGE,credit_card,9.52,0
A52431,584,119100.0,66200,60,,0.3,0,MORTGAGE,medical,12.54,1
A52432,788,31500.0,14600,48,2.1,0.166,0,RENT,major_purchase,7.18,0
A52433,614,53400.0,34100,36,1.3,0.498,0,MORTGAGE,debt_consolidation,11.25,1
A52434,740,80300.0,18600,36,6.4,0.24,0,MORTGAGE,credit_card,7.94,0
A52435,730,67400.0,40400,48,1.8,0.314,0,RENT,home_improvement,9.95,0
A52436,677,126300.0,88600,60,11.3,0.29,0,RENT,home_improvement,10.34,0
A52437,760,98600.0,34700,36,1.0,0.626,0,MORTGAGE,debt_consolidation,7.95,0
A52438,681,50800.0,37200,36,0.0,0.416,2,RENT,small_business,10.88,1
A52439,718,67300.0,31100,36,0.1,0.294,0,RENT,home_improvement,10.64,0
A52440,845,30700.0,13300,36,2.6,0.706,1,RENT,debt_consolidation,4.41,0
A52441,605,45500.0,33900,60,3.7,0.509,0,MORTGAGE,major_purchase,8.87,1
A52442,652,46100.0,39700,60,3.6,0.384,0,MORTGAGE,home_improvement,8.39,1
A52443,632,51300.0,41600,60,0.6,0.462,0,RENT,debt_consolidation,11.05,1
A52444,673,30800.0,4900,12,3.4,0.434,0,MORTGAGE,home_improvement,10.16,0
A52445,649,85200.0,14600,12,10.0,0.402,0,MORTGAGE,credit_card,9.67,0
A52446,790,43800.0,8700,24,13.6,0.181,0,RENT,home_improvement,9.34,0
A52447,608,32800.0,17200,36,6.8,0.314,0,MORTGAGE,home_improvement,11.38,0
A52448,738,15000.0,12300,24,15.8,0.441,0,RENT,home_improvement,9.95,0
A52449,734,29200.0,6300,24,9.8,0.409,0,RENT,credit_card,7.27,0
A52450,724,27700.0,16300,24,2.9,0.457,0,RENT,debt_consolidation,10.19,0
A52451,616,43900.0,10300,36,1.4,0.571,0,MORTGAGE,credit_card,13.04,1
A52452,741,146100.0,19800,24,3.2,0.59,0,OWN,credit_card,8.61,0
A52453,670,,5000,48,0.8,0.344,0,OWN,small_business,8.88,1
A52454,771,114800.0,94100,36,0.1,0.545,0,MORTGAGE,debt_consolidation,7.66,0
A52455,728,51300.0,40600,24,3.9,0.354,0,RENT,credit_card,7.42,0
A52456,738,32900.0,26300,60,1.5,0.895,1,RENT,major_purchase,11.58,0
A52457,653,64800.0,23800,60,,0.496,0,RENT,debt_consolidation,10.29,1
A52458,695,31300.0,25200,48,1.2,0.623,0,MORTGAGE,small_business,9.79,0
A52459,764,71000.0,58600,48,3.6,0.614,1,OWN,debt_consolidation,10.93,0
A52460,681,62800.0,53100,36,6.2,0.918,0,RENT,major_purchase,9.03,1
A52461,602,45300.0,30600,36,5.7,0.338,0,RENT,home_improvement,11.23,0
A52462,850,56600.0,19200,36,2.6,0.168,0,MORTGAGE,home_improvement,5.4,0
A52463,610,70300.0,10800,24,2.4,0.494,0,OWN,credit_card,11.89,0
A52464,677,48500.0,31200,36,4.9,0.565,0,RENT,small_business,10.61,1
A52465,596,57100.0,48900,24,0.4,0.682,0,RENT,debt_consolidation,12.62,0
A52466,540,26500.0,21600,36,22.5,0.544,0,MORTGAGE,debt_consolidation,11.12,0
A52467,618,18600.0,4800,36,5.3,0.165,0,RENT,major_purchase,12.53,0
A52468,727,,14400,48,0.0,0.727,0,OWN,debt_consolidation,6.14,0
A52469,793,33400.0,24600,60,12.2,0.753,0,OWN,major_purchase,8.48,0
A52470,826,53800.0,47400,36,7.8,0.324,1,RENT,debt_consolidation,4.03,0
A52471,723,39300.0,27800,24,4.6,0.482,0,RENT,credit_card,5.68,0
A52472,810,68300.0,45400,60,0.4,0.3,0,RENT,debt_consolidation,6.92,0
A52473,575,31100.0,21900,36,1.8,0.505,0,MORTGAGE,medical,13.37,1
A52474,622,58100.0,51400,24,,0.728,0,MORTGAGE,credit_card,12.76,1
A52475,819,79300.0,32600,48,3.3,0.195,1,RENT,debt_consolidation,8.58,0
A52476,747,69700.0,25200,12,3.1,0.366,0,OWN,debt_consolidation,8.54,0
A52477,655,,10800,60,2.5,0.488,0,RENT,debt_consolidation,11.04,0
A52478,645,36600.0,15000,12,4.4,0.481,0,MORTGAGE,medical,7.26,1
A52479,722,92100.0,32200,24,7.9,0.221,0,RENT,major_purchase,8.13,0
A52480,735,,32100,24,4.1,0.585,2,MORTGAGE,debt_consolidation,6.33,0
A52481,795,45800.0,27900,24,11.6,0.55,1,RENT,small_business,6.87,0
A52482,684,56100.0,13000,36,12.1,0.353,0,RENT,debt_consolidation,7.9,0
A52483,717,44600.0,28300,60,2.8,0.438,0,MORTGAGE,credit_card,7.75,0
A52484,683,29400.0,19400,48,2.8,0.442,0,RENT,debt_consolidation,11.96,0
A52485,750,173500.0,50000,48,9.9,0.573,0,RENT,home_improvement,9.69,0
A52486,746,69200.0,49100,12,1.4,0.481,0,MORTGAGE,major_purchase,7.93,0
A52487,643,19400.0,13000,36,0.2,0.4,1,MORTGAGE,small_business,11.91,0
A52488,752,45700.0,31000,12,8.4,0.351,0,MORTGAGE,debt_consolidation,9.37,0
A52489,537,56600.0,33600,24,0.3,0.42,0,RENT,debt_consolidation,10.44,1
A52490,693,77400.0,61400,48,21.3,0.463,0,RENT,debt_consolidation,11.24,1
A52491,645,56200.0,45900,36,1.3,0.441,1,MORTGAGE,major_purchase,8.18,0
A52492,566,31100.0,17700,48,1.9,0.607,1,MORTGAGE,debt_consolidation,10.8,1
A52493,609,39200.0,6200,24,8.2,0.369,0,RENT,medical,10.05,1
A52494,603,63200.0,43100,36,6.4,0.288,0,MORTGAGE,debt_consolidation,11.51,1
A52495,654,87800.0,43600,36,1.2,0.23,0,RENT,small_business,12.01,0
A52496,697,60400.0,24500,36,1.2,0.446,0,MORTGAGE,debt_consolidation,8.26,0
A52497,633,45800.0,11700,24,3.8,0.349,0,MORTGAGE,medical,11.51,0
A52498,708,84000.0,45300,36,1.0,0.554,0,RENT,debt_consolidation,6.76,0
A52499,767,104800.0,13400,36,1.4,0.075,0,MORTGAGE,debt_consolidation,6.24,0
A52500,623,57100.0,16800,24,0.3,0.145,0,RENT,medical,13.66,0
A52501,596,68800.0,49300,24,,0.317,0,RENT,debt_consolidation,11.43,1
A52502,840,63700.0,17800,24,1.0,0.576,1,RENT,medical,6.73,0
A52503,690,94400.0,81200,12,4.2,0.635,1,MORTGAGE,home_improvement,7.49,0
A52504,646,33600.0,21600,36,0.7,0.575,0,MORTGAGE,medical,11.38,0
A52505,638,68100.0,17500,60,10.2,0.479,0,MORTGAGE,small_business,10.67,0
A52506,705,36700.0,5600,24,3.4,0.13,0,MORTGAGE,small_business,9.1,0
A52507,800,39900.0,20400,60,2.6,0.46,0,RENT,debt_consolidation,6.5,0
A52508,755,39500.0,15800,60,1.6,0.708,0,MORTGAGE,credit_card,9.43,0
A52509,713,61200.0,20200,12,3.0,0.238,2,OWN,home_improvement,8.86,0
A52510,673,65000.0,51300,48,0.4,0.63,1,RENT,debt_consolidation,9.53,1
A52511,623,78200.0,62700,12,3.9,0.436,1,MORTGAGE,home_improvement,11.6,0
A52512,608,30500.0,26800,24,6.7,0.87,1,OWN,debt_consolidation,11.26,1
A52513,724,27400.0,14600,48,,0.201,1,MORTGAGE,medical,7.3,0
A52514,662,51800.0,29500,24,0.5,0.411,0,MORTGAGE,debt_consolidation,11.27,0
A52515,713,52600.0,22100,60,10.6,0.426,0,MORTGAGE,debt_consolidation,8.13,0
A52516,756,85500.0,32300,24,2.2,0.438,1,MORTGAGE,medical,8.49,0
A52517,781,65400.0,57200,36,,0.69,0,OWN,small_business,9.57,0
A52518,653,37000.0,25400,36,0.4,0.447,0,MORTGAGE,credit_card,9.44,0
A52519,578,102400.0,58800,12,16.3,0.395,0,OWN,debt_consolidation,12.31,0
A52520,797,31300.0,20900,36,15.5,0.371,0,MORTGAGE,credit_card,5.36,0
A52521,599,36300.0,6900,36,3.6,0.659,0,MORTGAGE,credit_card,11.31,1
A52522,684,136800.0,111000,24,0.3,0.481,0,MORTGAGE,debt_consolidation,12.28,0
A52523,668,67600.0,40200,36,1.5,0.32,0,MORTGAGE,debt_consolidation,10.47,0
A52524,756,19300.0,10600,36,11.5,0.405,0,MORTGAGE,debt_consolidation,9.23,0
A52525,750,65100.0,50500,24,3.4,0.397,0,OWN,medical,8.32,1
A52526,745,57200.0,37800,24,0.8,0.711,0,MORTGAGE,credit_card,9.36,0
A52527,662,71500.0,14600,36,0.3,0.113,1,MORTGAGE,medical,10.72,0
A52528,679,27400.0,19000,36,0.9,0.628,0,MORTGAGE,debt_consolidation,7.03,1
A52529,734,44100.0,12800,36,0.2,0.382,0,OWN,debt_consolidation,10.2,1
A52530,643,25600.0,11600,48,14.1,0.472,0,MORTGAGE,debt_consolidation,11.72,0
A52531,711,43300.0,16500,36,4.6,0.598,2,MORTGAGE,home_improvement,8.41,0
A52532,695,,42700,36,,0.345,0,RENT,home_improvement,10.84,0
A52533,733,67100.0,24600,24,5.6,0.397,2,RENT,home_improvement,10.17,0
A52534,617,26700.0,22600,60,,0.736,0,OWN,debt_consolidation,13.92,1
A52535,621,48200.0,32100,24,3.0,0.515,0,MORTGAGE,credit_card,12.43,0
A52536,715,97400.0,39800,48,11.2,0.45,0,RENT,debt_consolidation,8.42,0
A52537,601,46800.0,6700,24,0.2,0.688,1,MORTGAGE,home_improvement,10.93,1
A52538,661,94200.0,71900,60,1.1,0.292,0,MORTGAGE,debt_consolidation,9.17,0
A52539,625,73700.0,19200,48,9.0,0.232,1,MORTGAGE,debt_consolidation,9.27,0
A52540,630,21500.0,16900,36,,0.422,0,MORTGAGE,medical,8.71,0
A52541,620,59100.0,29700,48,0.3,0.209,0,OWN,home_improvement,12.7,0
A52542,709,71100.0,55500,60,1.5,0.84,1,RENT,small_business,7.9,1
A52543,680,36400.0,16700,60,3.2,0.336,0,RENT,credit_card,11.86,1
A52544,745,69800.0,35100,60,,0.281,1,MORTGAGE,debt_consolidation,8.38,0
A52545,688,72800.0,59100,24,2.5,0.495,1,RENT,debt_consolidation,7.58,1
A52546,695,19400.0,5400,60,,0.698,0,MORTGAGE,small_business,8.74,0
A52547,817,34900.0,25200,24,17.8,0.379,0,MORTGAGE,credit_card,7.13,0
A52548,785,41900.0,12500,48,7.2,0.302,1,MORTGAGE,credit_card,7.91,0
A52549,661,73200.0,51100,48,10.3,0.448,0,RENT,credit_card,10.52,0
A52550,685,47800.0,40800,48,0.7,0.855,0,MORTGAGE,debt_consolidation,8.2,0
A52551,760,46700.0,12700,48,5.3,0.536,0,RENT,debt_consolidation,8.62,0
A52552,549,50900.0,42500,48,1.6,0.48,1,OWN,major_purchase,10.66,1
A52553,666,38700.0,30700,48,5.8,0.647,0,RENT,debt_consolidation,10.78,1
A52554,654,47400.0,34100,36,4.3,0.785,1,RENT,major_purchase,12.07,1
A52555,591,118100.0,76300,36,,0.428,0,RENT,major_purchase,8.84,0
A52556,672,64400.0,6700,12,1.0,0.14,0,RENT,home_improvement,8.34,0
A52557,553,92000.0,27000,48,4.2,0.286,0,RENT,debt_consolidation,12.74,0
A52558,850,142400.0,17100,24,2.5,0.433,1,RENT,credit_card,5.23,0
A52559,674,62000.0,26300,24,1.0,0.652,2,MORTGAGE,debt_consolidation,6.9,1
A52560,681,36700.0,15500,36,,0.203,0,RENT,small_business,8.96,0
A52561,573,63200.0,10800,36,5.3,0.65,3,MORTGAGE,home_improvement,12.52,1
A52562,693,46300.0,27100,36,3.8,0.353,0,RENT,credit_card,9.81,0
A52563,825,104300.0,59800,12,11.9,0.451,1,RENT,major_purchase,5.01,0
A52564,662,53400.0,30000,24,8.8,0.549,0,OWN,major_purchase,9.94,0
A52565,747,32600.0,7100,24,2.7,0.337,1,OWN,debt_consolidation,8.18,0
A52566,759,46900.0,7700,36,3.3,0.208,0,RENT,credit_card,7.25,0
A52567,478,75800.0,8800,36,2.1,0.073,0,MORTGAGE,debt_consolidation,13.87,1
A52568,649,44000.0,20300,48,0.7,0.45,1,MORTGAGE,small_business,9.87,1
A52569,658,26000.0,14900,24,2.5,0.429,0,MORTGAGE,debt_consolidation,10.02,1
A52570,627,30700.0,12900,48,7.1,0.33,0,RENT,home_improvement,13.02,0
A52571,575,41800.0,35500,36,11.1,0.585,0,MORTGAGE,major_purchase,12.58,1
A52572,623,51400.0,37100,36,2.6,0.504,0,MORTGAGE,medical,10.74,0
A52573,553,55500.0,23600,24,3.4,0.423,0,MORTGAGE,debt_consolidation,12.8,0
A52574,702,52800.0,12600,60,,0.365,0,RENT,medical,10.21,0
A52575,718,91000.0,12800,12,1.0,0.541,0,RENT,home_improvement,8.75,0
A52576,743,37600.0,21600,36,0.9,0.72,1,MORTGAGE,debt_consolidation,8.29,1
A52577,657,53300.0,19100,60,6.8,0.561,0,OWN,debt_consolidation,11.45,1
A52578,617,46900.0,41600,24,1.0,0.33,0,RENT,credit_card,10.01,0
A52579,772,55000.0,32500,36,0.1,0.362,0,MORTGAGE,credit_card,8.23,0
A52580,666,23100.0,16100,36,5.3,0.406,0,MORTGAGE,medical,9.53,0
A52581,704,38000.0,19200,36,3.3,0.39,0,MORTGAGE,debt_consolidation,9.99,0
A52582,757,20300.0,10400,24,1.9,0.377,0,RENT,credit_card,7.78,0
A52583,613,95400.0,20200,48,0.7,0.305,2,RENT,debt_consolidation,12.26,0
A52584,690,97700.0,41200,12,5.4,0.51,0,RENT,home_improvement,8.96,0
A52585,757,41800.0,24200,12,0.6,0.531,0,MORTGAGE,major_purchase,8.72,0
A52586,692,116100.0,85800,36,6.5,0.415,1,RENT,debt_consolidation,10.43,1
A52587,667,44200.0,10400,60,10.6,0.112,0,MORTGAGE,major_purchase,9.68,0
A52588,763,30500.0,14200,12,2.6,0.273,0,RENT,home_improvement,9.21,0
A52589,619,54800.0,24600,48,6.5,0.68,0,MORTGAGE,credit_card,10.88,0
A52590,613,107300.0,61300,60,0.3,0.431,0,MORTGAGE,debt_consolidation,10.23,0
A52591,701,36300.0,27400,24,0.2,0.443,0,OWN,debt_consolidation,9.11,0
A52592,610,32000.0,17600,36,3.5,0.368,1,RENT,credit_card,10.87,1
A52593,674,83600.0,58100,24,0.6,0.714,0,RENT,credit_card,8.7,0
A52594,635,57800.0,18900,36,0.2,0.357,0,OWN,debt_consolidation,12.01,0
A52595,653,35600.0,12100,36,3.1,0.125,1,MORTGAGE,debt_consolidation,10.87,0
A52596,732,125700.0,89500,60,1.8,0.849,0,RENT,debt_consolidation,11.29,0
A52597,713,86300.0,38100,36,6.2,0.36,1,MORTGAGE,medical,8.56,0
A52598,654,48000.0,29800,60,4.3,0.784,0,RENT,debt_consolidation,10.87,0
A52599,663,45500.0,28900,36,11.1,0.715,0,RENT,debt_consolidation,8.87,0
A52600,678,61200.0,7400,36,,0.12,1,RENT,credit_card,9.37,0
A52601,682,57000.0,33300,24,1.0,0.556,1,MORTGAGE,credit_card,10.3,1
A52602,661,31600.0,7200,24,6.5,0.554,0,RENT,debt_consolidation,10.09,0
A52603,655,51800.0,36800,36,1.7,0.285,0,MORTGAGE,debt_consolidation,13.32,1
A52604,801,95000.0,51900,60,2.5,0.391,0,RENT,home_improvement,6.38,0
A52605,673,52200.0,9700,12,4.1,0.213,1,MORTGAGE,debt_consolidation,11.51,0
A52606,688,26800.0,22600,36,2.4,0.471,1,RENT,debt_consolidation,9.14,1
A52607,572,53600.0,32300,48,8.8,0.56,0,RENT,home_improvement,11.34,0
A52608,629,38400.0,8500,24,0.9,0.292,1,RENT,credit_card,11.13,0
A52609,811,41600.0,11800,48,8.2,0.26,1,RENT,major_purchase,8.15,0
A52610,817,63700.0,25100,48,4.7,0.853,0,MORTGAGE,credit_card,8.63,0
A52611,664,69500.0,12700,36,1.3,0.482,1,RENT,debt_consolidation,11.42,0
A52612,570,33800.0,24800,24,3.7,0.464,0,RENT,credit_card,10.41,0
A52613,747,83800.0,29400,48,9.9,0.233,1,MORTGAGE,home_improvement,7.64,0
A52614,618,,34800,36,3.3,0.522,0,RENT,debt_consolidation,10.16,1
A52615,774,217400.0,62400,36,1.6,0.202,0,RENT,credit_card,8.95,0
A52616,668,72700.0,11000,36,2.0,0.474,0,RENT,small_business,10.92,0
A52617,643,44700.0,20300,24,4.2,0.245,0,MORTGAGE,debt_consolidation,11.46,1
A52618,665,37700.0,26300,36,6.0,0.413,1,MORTGAGE,credit_card,9.8,0
A52619,753,64700.0,14000,36,5.9,0.275,0,OWN,major_purchase,6.83,0
A52620,657,71900.0,60200,36,10.0,0.448,0,RENT,credit_card,11.69,0
A52621,602,73100.0,55600,36,0.8,0.562,3,OWN,major_purchase,10.26,1
A52622,583,92000.0,40200,48,2.5,0.53,0,MORTGAGE,debt_consolidation,9.64,1
A52623,669,129500.0,73700,48,2.0,0.503,1,MORTGAGE,major_purchase,9.0,0
A52624,657,31400.0,11300,36,9.2,0.465,0,RENT,small_business,11.31,0
A52625,684,26800.0,21500,48,10.9,0.646,0,RENT,home_improvement,10.01,1
A52626,652,85900.0,16900,24,11.5,0.202,0,MORTGAGE,credit_card,12.03,0
A52627,680,47200.0,26400,48,3.0,0.443,0,RENT,credit_card,10.06,0
A52628,652,75400.0,48700,48,16.6,0.619,0,OWN,credit_card,8.73,1
A52629,765,58900.0,41100,24,4.3,0.274,0,RENT,home_improvement,8.66,0
A52630,658,27000.0,10100,36,15.4,0.208,0,MORTGAGE,small_business,11.32,0
A52631,718,28300.0,16900,24,1.7,0.839,0,RENT,major_purchase,10.65,1
A52632,694,,44200,48,7.2,0.779,0,MORTGAGE,credit_card,7.62,0
A52633,622,17100.0,10600,36,0.3,0.661,0,MORTGAGE,small_business,10.94,0
A52634,575,98800.0,31700,12,1.8,0.212,0,RENT,debt_consolidation,13.13,1
A52635,725,50500.0,31600,36,4.6,0.254,2,RENT,debt_consolidation,7.93,0
A52636,677,65900.0,25600,48,0.8,0.197,0,MORTGAGE,debt_consolidation,7.63,0
A52637,785,24600.0,16700,60,5.1,0.509,1,OWN,debt_consolidation,7.17,1
A52638,651,82900.0,74100,60,2.0,0.495,0,RENT,medical,9.3,1
A52639,729,39900.0,35900,36,9.4,0.431,0,RENT,major_purchase,5.68,0
A52640,610,15000.0,6400,48,3.1,0.473,0,MORTGAGE,debt_consolidation,10.76,1
A52641,653,94500.0,32500,12,3.5,0.202,1,RENT,debt_consolidation,11.02,0
A52642,628,24800.0,16500,48,16.0,0.619,0,MORTGAGE,medical,9.29,0
A52643,662,59300.0,14600,24,1.1,0.287,1,MORTGAGE,debt_consolidation,9.03,0
A52644,682,53000.0,34800,12,0.8,0.491,0,MORTGAGE,major_purchase,8.04,0
A52645,640,60600.0,43000,48,0.6,0.384,0,RENT,debt_consolidation,7.57,0
A52646,679,63800.0,54000,36,2.7,0.773,0,RENT,debt_consolidation,11.3,1
A52647,727,47200.0,15100,24,2.5,0.655,0,RENT,debt_consolidation,9.46,0
A52648,591,66800.0,33300,24,1.0,0.287,0,RENT,home_improvement,9.58,0
A52649,676,92400.0,57000,12,1.1,0.297,0,RENT,credit_card,8.77,0
A52650,633,87700.0,43000,60,9.4,0.574,0,RENT,credit_card,11.77,0
A52651,633,74700.0,7800,48,15.8,0.094,0,MORTGAGE,debt_consolidation,8.45,0
A52652,725,41000.0,17900,24,11.1,0.377,1,RENT,debt_consolidation,9.33,0
A52653,685,61100.0,36100,12,1.8,0.269,0,RENT,debt_consolidation,8.4,0
A52654,740,34700.0,19900,48,12.2,0.381,0,MORTGAGE,home_improvement,9.88,0
A52655,662,46500.0,39100,36,1.6,0.559,0,MORTGAGE,major_purchase,9.56,0
A52656,682,24900.0,18800,48,0.4,0.485,0,MORTGAGE,credit_card,9.06,0
A52657,634,86800.0,24000,48,5.7,0.204,0,MORTGAGE,credit_card,11.01,1
A52658,702,96100.0,37800,48,0.4,0.435,2,OWN,debt_consolidation,10.19,0
A52659,675,60300.0,27300,48,1.5,0.17,0,MORTGAGE,small_business,9.69,0
A52660,654,37000.0,4600,24,4.1,0.447,0,MORTGAGE,home_improvement,9.07,0
A52661,744,177900.0,140300,36,13.5,0.327,0,MORTGAGE,debt_consolidation,7.72,0
A52662,568,25100.0,20700,36,14.8,0.683,0,RENT,debt_consolidation,9.74,1
A52663,606,31500.0,5700,36,0.3,0.35,0,RENT,small_business,10.03,0
A52664,594,32500.0,6900,60,4.8,0.58,1,MORTGAGE,debt_consolidation,11.01,0
A52665,681,56800.0,35300,36,4.1,0.471,0,OWN,debt_consolidation,9.67,0
A52666,672,39900.0,5400,60,8.8,0.222,1,MORTGAGE,home_improvement,9.08,0
A52667,694,61000.0,37600,24,7.1,0.383,0,MORTGAGE,debt_consolidation,9.27,0
A52668,672,106700.0,84300,36,0.9,0.95,1,RENT,credit_card,9.95,1
A52669,682,58000.0,29400,36,5.9,0.406,0,OWN,debt_consolidation,9.72,0
A52670,776,66600.0,38600,12,7.5,0.687,0,RENT,credit_card,6.49,0
A52671,669,31600.0,8400,12,6.1,0.537,0,MORTGAGE,credit_card,9.68,0
A52672,671,71400.0,20500,24,3.2,0.199,1,RENT,debt_consolidation,11.99,0
A52673,631,62800.0,18100,24,13.3,0.536,0,RENT,home_improvement,11.45,1
A52674,822,117300.0,17000,36,3.1,0.292,0,RENT,debt_consolidation,4.51,0
A52675,607,27900.0,7800,60,2.6,0.304,1,RENT,debt_consolidation,11.61,0
A52676,684,172600.0,51300,48,2.0,0.673,0,OWN,medical,8.94,0
A52677,633,108800.0,57900,60,3.5,0.54,0,MORTGAGE,major_purchase,11.12,0
A52678,568,75200.0,27200,12,2.5,0.249,0,RENT,debt_consolidation,10.77,0
A52679,637,64500.0,13400,36,3.5,0.084,1,MORTGAGE,small_business,10.44,1
A52680,595,66600.0,37800,36,,0.583,0,MORTGAGE,debt_consolidation,12.36,0
A52681,620,95100.0,79400,48,3.6,0.409,1,MORTGAGE,major_purchase,10.05,0
A52682,691,55300.0,27800,36,1.5,0.781,0,RENT,debt_consolidation,10.17,0
A52683,733,75400.0,49700,36,3.5,0.258,0,MORTGAGE,credit_card,7.82,0
A52684,696,54800.0,42800,36,5.5,0.562,0,MORTGAGE,home_improvement,8.84,0
A52685,754,73000.0,36700,48,0.5,0.496,0,RENT,major_purchase,6.76,0
A52686,715,55700.0,44400,60,7.9,0.667,0,MORTGAGE,credit_card,9.51,0
A52687,577,83800.0,35700,36,0.8,0.402,0,MORTGAGE,home_improvement,11.57,1
A52688,721,60800.0,36800,60,0.2,0.775,0,MORTGAGE,debt_consolidation,6.4,0
A52689,682,56700.0,13400,48,9.6,0.173,0,RENT,debt_consolidation,8.42,0
A52690,742,105900.0,65600,36,4.6,0.356,1,RENT,home_improvement,8.3,0
A52691,700,44200.0,19700,36,3.0,0.447,1,OWN,major_purchase,10.26,0
A52692,648,80800.0,47900,60,2.9,0.732,2,MORTGAGE,home_improvement,11.77,1
A52693,618,97500.0,69600,36,2.7,0.617,0,MORTGAGE,debt_consolidation,12.27,1
A52694,672,57700.0,15100,36,2.8,0.406,0,RENT,credit_card,12.1,0
A52695,722,56800.0,13800,24,0.3,0.58,1,OWN,debt_consolidation,9.65,0
A52696,685,33600.0,8100,36,10.8,0.387,0,MORTGAGE,credit_card,10.93,0
A52697,713,69200.0,33000,36,1.0,0.348,1,MORTGAGE,debt_consolidation,9.34,0
A52698,709,52200.0,35100,36,7.2,0.45,0,RENT,home_improvement,10.65,0
A52699,597,66700.0,40000,60,,0.303,0,RENT,credit_card,10.26,0
A52700,636,32700.0,26700,48,2.0,0.276,1,MORTGAGE,major_purchase,13.47,0
A52701,548,78700.0,27300,36,17.0,0.503,0,MORTGAGE,debt_consolidation,15.56,0
A52702,652,172900.0,150400,60,9.3,0.281,0,RENT,major_purchase,10.71,0
A52703,603,35200.0,8300,36,7.3,0.337,1,OWN,major_purchase,11.76,0
A52704,705,55000.0,18700,48,17.6,0.304,0,MORTGAGE,major_purchase,9.66,0
A52705,742,116200.0,77100,12,2.3,0.663,0,RENT,major_purchase,6.72,0
A52706,636,72300.0,47600,36,5.1,0.444,0,RENT,credit_card,10.52,0
A52707,657,43100.0,25400,48,1.3,0.456,0,MORTGAGE,small_business,12.64,1
A52708,715,67100.0,41100,48,0.2,0.613,0,MORTGAGE,major_purchase,9.2,1
A52709,626,44000.0,17000,36,16.9,0.49,0,RENT,credit_card,10.16,0
A52710,729,36400.0,32000,60,3.6,0.72,0,OWN,major_purchase,8.0,0
A52711,500,39100.0,12500,36,1.2,0.413,1,MORTGAGE,debt_consolidation,10.35,0
A52712,634,43100.0,24000,48,1.6,0.547,0,MORTGAGE,debt_consolidation,13.54,0
A52713,687,22600.0,19000,48,,0.322,0,MORTGAGE,major_purchase,6.27,0
A52714,551,75600.0,50700,12,9.5,0.464,1,RENT,home_improvement,10.23,0
A52715,771,62600.0,17100,60,0.4,0.277,1,RENT,small_business,6.39,0
A52716,641,84500.0,54000,24,2.4,0.263,2,RENT,credit_card,10.88,1
A52717,670,72000.0,18600,36,11.7,0.401,0,RENT,debt_consolidation,10.79,0
A52718,670,48300.0,17800,48,0.6,0.668,0,RENT,debt_consolidation,8.47,1
A52719,674,33100.0,4900,36,5.6,0.381,0,RENT,credit_card,8.7,0
A52720,652,58000.0,7800,24,3.8,0.365,0,RENT,home_improvement,11.21,0
A52721,590,58400.0,23200,24,1.0,0.47,0,RENT,medical,11.25,0
A52722,707,41700.0,27200,60,4.1,0.506,0,RENT,credit_card,7.77,0
A52723,698,68900.0,19400,36,5.1,0.34,0,MORTGAGE,small_business,8.86,0
A52724,665,38400.0,28900,60,2.0,0.578,1,MORTGAGE,debt_consolidation,8.95,0
A52725,630,57800.0,24000,36,2.9,0.38,0,MORTGAGE,credit_card,13.32,1
A52726,630,86900.0,56600,12,11.1,0.396,0,OWN,small_business,12.04,1
A52727,633,86100.0,61600,60,0.4,0.868,0,RENT,major_purchase,13.5,1
A52728,671,68400.0,33300,24,14.5,0.446,0,RENT,medical,9.72,0
