OrderID,Date,Region,SalesRep,Product,Qty,Price,Total
22126,2023-04-04,North,Emma,Desk Organizer,2,30.0,60.0
22127,2023-05-14,East,John,Gadget B,1,45.0,45.0
22128,2023-07-23,East,Sarah,Gadget B,2,45.0,90.0
22129,2023-11-13,South,Patricia,Desk Organizer,1,30.0,30.0
22130,2023-12-20,North,Emma,Gadget B,2,45.0,90.0
22131,2023-12-15,West,David,Widget A,3,25.0,75.0
22132,2023-01-26,East,Sarah,Wireless Mouse,1,15.0,15.0
22133,2023-09-15,East,John,Wireless Mouse,1,15.0,15.0
22134,2023-01-05,East,Susan,Gadget B,2,45.0,90.0
22135,2023-08-08,East,Susan,Wireless Mouse,5,15.0,75.0
22136,2023-12-05,East,John,Keyboard Light,1,12.0,12.0
22137,2023-03-24,South,Patricia,Widget A,1,25.0,25.0
22138,2023-12-14,East,Sarah,Wireless Mouse,1,15.0,15.0
22139,2023-11-23,South,Patricia,Desk Organizer,1,30.0,30.0
22140,2023-03-21,North,Emma,Gadget B,1,45.0,45.0
22141,2023-09-14,East,Sarah,Wireless Mouse,1,15.0,15.0
22142,2023-02-23,West,David,Desk Organizer,10,30.0,300.0
22143,2023-01-10,East,John,Widget A,1,25.0,25.0
22144,2023-05-31,South,Patricia,Desk Organizer,1,30.0,30.0
22145,2023-11-29,West,Michael,Wireless Mouse,2,15.0,30.0
22146,2023-12-03,North,Emma,Wireless Mouse,5,15.0,75.0
22147,2023-11-06,West,Michael,Gadget B,1,45.0,45.0
22148,2023-04-05,East,John,Keyboard Light,5,12.0,60.0
22149,2023-10-18,East,Susan,Widget A,1,25.0,25.0
22150,2023-01-22,North,Robert,Widget A,1,25.0,25.0
22151,2023-03-05,West,David,Keyboard Light,5,12.0,60.0
22152,2023-01-27,North,Emma,Gadget B,2,45.0,90.0
22153,2023-03-14,West,Michael,Desk Organizer,1,30.0,30.0
22154,2023-11-13,West,Michael,Widget A,2,25.0,50.0
22155,2023-05-17,West,David,Keyboard Light,2,12.0,24.0
22156,2023-10-22,West,David,Gadget B,10,45.0,450.0
22157,2023-05-25,South,James,Wireless Mouse,1,15.0,15.0
22158,2023-12-20,South,James,Wireless Mouse,2,15.0,30.0
22159,2023-07-07,East,Sarah,Desk Organizer,1,30.0,30.0
22160,2023-04-30,South,James,Keyboard Light,10,12.0,120.0
22161,2023-08-27,West,Michael,Widget A,1,25.0,25.0
22162,2023-05-13,West,Michael,Widget A,1,25.0,25.0
22163,2023-04-20,South,James,Widget A,3,25.0,75.0
22164,2023-08-11,West,Michael,Keyboard Light,3,12.0,36.0
22165,2023-07-06,East,Susan,Widget A,2,25.0,50.0
22166,2023-12-07,North,Emma,Desk Organizer,2,30.0,60.0
22167,2023-06-25,South,James,Keyboard Light,1,12.0,12.0
22168,2023-05-25,North,Robert,Gadget B,3,45.0,135.0
22169,2023-10-21,North,Emma,Wireless Mouse,1,15.0,15.0
22170,2023-09-19,West,Michael,Wireless Mouse,10,15.0,150.0
22171,2023-06-02,East,Susan,Desk Organizer,1,30.0,30.0
22172,2023-11-28,East,Susan,Widget A,10,25.0,250.0
22173,2023-07-25,West,Michael,Desk Organizer,1,30.0,30.0
22174,2023-01-21,West,David,Wireless Mouse,1,15.0,15.0
22175,2023-06-18,North,Emma,Widget A,1,25.0,25.0
22176,2023-11-23,South,James,Keyboard Light,5,12.0,60.0
22177,2023-06-10,West,David,Keyboard Light,1,12.0,12.0
22178,2023-12-29,North,Emma,Widget A,3,25.0,75.0
22179,2023-01-08,South,Patricia,Desk Organizer,5,30.0,150.0
22180,2023-02-17,West,David,Keyboard Light,3,12.0,36.0
22181,2023-05-13,East,Sarah,Gadget B,2,45.0,90.0
22182,2023-12-02,North,Robert,Keyboard Light,2,12.0,24.0
22183,2023-09-07,North,Robert,Widget A,1,25.0,25.0
22184,2023-06-15,North,Emma,Keyboard Light,5,12.0,60.0
22185,2023-12-25,North,Emma,Keyboard Light,3,12.0,36.0
22186,2023-11-27,East,Sarah,Widget A,1,25.0,25.0
22187,2023-08-08,East,John,Gadget B,1,45.0,45.0
22188,2023-10-13,East,Susan,Widget A,10,25.0,250.0
22189,2023-01-05,North,Robert,Wireless Mouse,1,15.0,15.0
22190,2023-10-05,West,Michael,Wireless Mouse,1,15.0,15.0
22191,2023-05-21,East,John,Keyboard Light,1,12.0,12.0
22192,2023-06-26,West,David,Widget A,5,25.0,125.0
22193,2023-07-19,West,David,Wireless Mouse,1,15.0,15.0
22194,2023-09-10,North,Robert,Desk Organizer,1,30.0,30.0
22195,2023-09-25,East,Susan,Widget A,10,25.0,250.0
22196,2023-05-09,East,Susan,Widget A,1,25.0,25.0
22197,2023-07-05,South,James,Widget A,2,25.0,50.0
22198,2023-05-06,South,Patricia,Gadget B,5,45.0,225.0
22199,2023-11-03,East,Susan,Desk Organizer,1,30.0,30.0
22200,2023-08-14,East,John,Keyboard Light,1,12.0,12.0
22201,2023-08-29,South,Patricia,Gadget B,1,45.0,45.0
22202,2023-02-21,East,John,Keyboard Light,5,12.0,60.0
22203,2023-01-13,North,Emma,Widget A,1,25.0,25.0
22204,2023-05-18,South,Patricia,Desk Organizer,2,30.0,60.0
22205,2023-04-19,South,Patricia,Widget A,2,25.0,50.0
22206,2023-03-09,West,Michael,Desk Organizer,2,30.0,60.0
22207,2023-12-12,East,John,Keyboard Light,3,12.0,36.0
22208,2023-11-13,East,Sarah,Gadget B,2,45.0,90.0
22209,2023-05-31,South,Patricia,Desk Organizer,1,30.0,30.0
22210,2023-09-12,South,James,Keyboard Light,1,12.0,12.0
22211,2023-10-24,East,Susan,Wireless Mouse,2,15.0,30.0
22212,2023-09-17,North,Emma,Wireless Mouse,2,15.0,30.0
22213,2023-06-19,East,John,Keyboard Light,2,12.0,24.0
22214,2023-12-18,East,Sarah,Gadget B,3,45.0,135.0
22215,2023-11-29,East,Sarah,Keyboard Light,1,12.0,12.0
22216,2023-02-13,West,David,Keyboard Light,2,12.0,24.0
22217,2023-09-06,East,Susan,Wireless Mouse,1,15.0,15.0
22218,2023-12-21,East,Sarah,Gadget B,2,45.0,90.0
22219,2023-06-05,West,David,Keyboard Light,1,12.0,12.0
22220,2023-05-26,North,Robert,Widget A,2,25.0,50.0
22221,2023-03-17,West,David,Gadget B,2,45.0,90.0
22222,2023-09-18,West,David,Keyboard Light,10,12.0,120.0
22223,2023-06-02,North,Robert,Gadget B,2,45.0,90.0
22224,2023-07-19,East,Susan,Keyboard Light,1,12.0,12.0
22225,2023-04-06,North,Emma,Gadget B,3,45.0,135.0
22226,2023-05-09,East,John,Wireless Mouse,2,15.0,30.0
22227,2023-08-21,South,James,Wireless Mouse,1,15.0,15.0
22228,2023-07-02,East,Susan,Widget A,3,25.0,75.0
22229,2023-07-01,South,Patricia,Wireless Mouse,1,15.0,15.0
22230,2023-07-01,East,Sarah,Gadget B,10,45.0,450.0
22231,2023-06-28,West,David,Widget A,2,25.0,50.0
22232,2023-03-07,East,John,Widget A,2,25.0,50.0
22233,2023-11-10,East,John,Keyboard Light,1,12.0,12.0
22234,2023-01-08,North,Emma,Widget A,3,25.0,75.0
22235,2023-02-16,East,Susan,Gadget B,2,45.0,90.0
22236,2023-08-10,West,David,Gadget B,2,45.0,90.0
22237,2023-02-20,South,Patricia,Wireless Mouse,1,15.0,15.0
22238,2023-07-21,East,Sarah,Widget A,3,25.0,75.0
22239,2023-01-16,West,David,Widget A,5,25.0,125.0
22240,2023-12-12,South,James,Desk Organizer,3,30.0,90.0
22241,2023-10-08,West,Michael,Widget A,3,25.0,75.0
22242,2023-07-24,East,Sarah,Gadget B,1,45.0,45.0
22243,2023-12-31,East,Susan,Wireless Mouse,1,15.0,15.0
22244,2023-12-27,South,James,Desk Organizer,1,30.0,30.0
22245,2023-07-07,West,Michael,Wireless Mouse,1,15.0,15.0
22246,2023-01-06,West,Michael,Keyboard Light,10,12.0,120.0
22247,2023-10-31,West,Michael,Gadget B,1,45.0,45.0
22248,2023-12-29,East,John,Wireless Mouse,2,15.0,30.0
22249,2023-09-20,North,Robert,Desk Organizer,1,30.0,30.0
22250,2023-06-28,West,David,Wireless Mouse,1,15.0,15.0
22251,2023-06-27,East,Susan,Gadget B,1,45.0,45.0
22252,2023-09-10,West,Michael,Keyboard Light,1,12.0,12.0
22253,2023-02-07,South,Patricia,Keyboard Light,3,12.0,36.0
22254,2023-10-12,East,Susan,Keyboard Light,5,12.0,60.0
22255,2023-09-08,South,Patricia,Keyboard Light,2,12.0,24.0
22256,2023-09-10,East,Susan,Desk Organizer,2,30.0,60.0
22257,2023-01-02,East,Susan,Widget A,3,25.0,75.0
22258,2023-08-07,West,David,Wireless Mouse,1,15.0,15.0
22259,2023-04-25,West,David,Wireless Mouse,1,15.0,15.0
22260,2023-02-11,East,Sarah,Wireless Mouse,1,15.0,15.0
22261,2023-10-09,East,Susan,Keyboard Light,3,12.0,36.0
22262,2023-08-11,East,Susan,Wireless Mouse,5,15.0,75.0
22263,2023-01-23,West,Michael,Wireless Mouse,1,15.0,15.0
22264,2023-03-16,East,John,Desk Organizer,3,30.0,90.0
22265,2023-11-28,East,Sarah,Desk Organizer,5,30.0,150.0
22266,2023-01-19,East,Susan,Widget A,3,25.0,75.0
22267,2023-07-18,East,Sarah,Widget A,1,25.0,25.0
22268,2023-03-25,East,Sarah,Gadget B,2,45.0,90.0
22269,2023-06-02,East,John,Desk Organizer,1,30.0,30.0
22270,2023-01-28,West,Michael,Keyboard Light,1,12.0,12.0
22271,2023-09-23,East,Sarah,Desk Organizer,5,30.0,150.0
22272,2023-01-02,East,Susan,Gadget B,2,45.0,90.0
22273,2023-06-10,East,Sarah,Desk Organizer,2,30.0,60.0
22274,2023-06-22,East,Susan,Keyboard Light,1,12.0,12.0
22275,2023-07-15,East,Sarah,Desk Organizer,1,30.0,30.0
22276,2023-08-20,East,Sarah,Desk Organizer,1,30.0,30.0
22277,2023-03-01,West,Michael,Widget A,5,25.0,125.0
22278,2023-11-05,East,John,Wireless Mouse,2,15.0,30.0
22279,2023-05-28,West,Michael,Wireless Mouse,2,15.0,30.0
22280,2023-10-01,North,Robert,Keyboard Light,2,12.0,24.0
22281,2023-01-02,West,David,Gadget B,1,45.0,45.0
22282,2023-07-29,East,John,Keyboard Light,1,12.0,12.0
22283,2023-04-02,North,Emma,Widget A,1,25.0,25.0
22284,2023-08-12,East,John,Keyboard Light,2,12.0,24.0
22285,2023-05-20,West,David,Gadget B,3,45.0,135.0
22286,2023-02-26,South,James,Wireless Mouse,2,15.0,30.0
22287,2023-07-01,East,Susan,Wireless Mouse,5,15.0,75.0
22288,2023-09-05,West,Michael,Gadget B,2,45.0,90.0
22289,2023-04-08,North,Robert,Desk Organizer,1,30.0,30.0
22290,2023-04-22,West,Michael,Gadget B,2,45.0,90.0
22291,2023-03-25,South,James,Gadget B,1,45.0,45.0
22292,2023-08-08,South,James,Widget A,3,25.0,75.0
22293,2023-09-30,East,Susan,Desk Organizer,1,30.0,30.0
22294,2023-06-13,South,Patricia,Wireless Mouse,10,15.0,150.0
22295,2023-11-20,West,Michael,Desk Organizer,2,30.0,60.0
22296,2023-04-01,East,Susan,Widget A,1,25.0,25.0
22297,2023-09-02,East,Sarah,Desk Organizer,2,30.0,60.0
22298,2023-06-13,North,Robert,Keyboard Light,3,12.0,36.0
22299,2023-11-07,West,Michael,Desk Organizer,2,30.0,60.0
22300,2023-03-19,South,Patricia,Desk Organizer,3,30.0,90.0
22301,2023-10-27,East,John,Gadget B,1,45.0,45.0
22302,2023-09-08,South,James,Gadget B,1,45.0,45.0
22303,2023-05-31,West,David,Gadget B,3,45.0,135.0
22304,2023-05-07,South,James,Gadget B,3,45.0,135.0
22305,2023-07-28,East,Susan,Keyboard Light,5,12.0,60.0
22306,2023-07-11,North,Robert,Gadget B,3,45.0,135.0
22307,2023-07-23,North,Emma,Desk Organizer,1,30.0,30.0
22308,2023-07-23,East,Susan,Widget A,2,25.0,50.0
22309,2023-08-22,South,James,Desk Organizer,3,30.0,90.0
22310,2023-04-11,East,John,Gadget B,1,45.0,45.0
22311,2023-01-10,North,Robert,Wireless Mouse,10,15.0,150.0
22312,2023-06-29,North,Robert,Desk Organizer,2,30.0,60.0
22313,2023-10-20,South,James,Gadget B,5,45.0,225.0
22314,2023-09-29,East,John,Widget A,1,25.0,25.0
22315,2023-08-07,South,James,Wireless Mouse,2,15.0,30.0
22316,2023-07-12,East,Susan,Keyboard Light,2,12.0,24.0
22317,2023-12-10,East,Sarah,Wireless Mouse,3,15.0,45.0
22318,2023-03-19,East,Susan,Desk Organizer,2,30.0,60.0
22319,2023-01-03,East,Susan,Gadget B,1,45.0,45.0
22320,2023-04-06,North,Robert,Gadget B,5,45.0,225.0
22321,2023-01-09,East,Sarah,Wireless Mouse,5,15.0,75.0
22322,2023-02-22,South,James,Wireless Mouse,5,15.0,75.0
22323,2023-12-25,East,John,Desk Organizer,5,30.0,150.0
22324,2023-04-12,South,James,Desk Organizer,1,30.0,30.0
22325,2023-11-17,East,Susan,Keyboard Light,2,12.0,24.0
22326,2023-07-12,West,Michael,Wireless Mouse,1,15.0,15.0
22327,2023-06-22,South,James,Keyboard Light,1,12.0,12.0
22328,2023-04-23,East,Susan,Desk Organizer,1,30.0,30.0
22329,2023-01-21,East,Susan,Keyboard Light,1,12.0,12.0
22330,2023-11-30,West,Michael,Widget A,2,25.0,50.0
22331,2023-10-06,North,Robert,Gadget B,2,45.0,90.0
22332,2023-12-09,East,John,Widget A,2,25.0,50.0
22333,2023-03-27,South,James,Widget A,1,25.0,25.0
22334,2023-12-12,East,Sarah,Gadget B,1,45.0,45.0
22335,2023-07-19,West,Michael,Desk Organizer,3,30.0,90.0
22336,2023-12-08,East,Sarah,Gadget B,3,45.0,135.0
22337,2023-11-21,West,Michael,Desk Organizer,1,30.0,30.0
22338,2023-09-28,North,Robert,Wireless Mouse,1,15.0,15.0
22339,2023-08-03,North,Emma,Keyboard Light,2,12.0,24.0
22340,2023-10-14,South,James,Desk Organizer,3,30.0,90.0
22341,2023-08-07,South,Patricia,Keyboard Light,1,12.0,12.0
22342,2023-06-22,West,Michael,Keyboard Light,5,12.0,60.0
22343,2023-04-07,East,Susan,Desk Organizer,1,30.0,30.0
22344,2023-06-17,East,Susan,Widget A,2,25.0,50.0
22345,2023-05-03,East,Susan,Keyboard Light,10,12.0,120.0
22346,2023-01-15,North,Robert,Desk Organizer,1,30.0,30.0
22347,2023-09-05,West,Michael,Keyboard Light,1,12.0,12.0
22348,2023-07-28,West,David,Gadget B,3,45.0,135.0
22349,2023-03-24,North,Robert,Keyboard Light,2,12.0,24.0
22350,2023-02-26,West,David,Keyboard Light,3,12.0,36.0
22351,2023-06-10,West,David,Gadget B,1,45.0,45.0
22352,2023-11-26,West,Michael,Keyboard Light,5,12.0,60.0
22353,2023-09-25,East,John,Keyboard Light,1,12.0,12.0
22354,2023-12-21,North,Robert,Desk Organizer,5,30.0,150.0
22355,2023-03-24,South,Patricia,Gadget B,3,45.0,135.0
22356,2023-05-21,West,Michael,Desk Organizer,1,30.0,30.0
22357,2023-12-07,West,Michael,Keyboard Light,1,12.0,12.0
22358,2023-09-27,West,David,Wireless Mouse,3,15.0,45.0
22359,2023-08-30,East,Sarah,Widget A,2,25.0,50.0
22360,2023-05-29,West,David,Desk Organizer,1,30.0,30.0
22361,2023-02-17,South,Patricia,Keyboard Light,1,12.0,12.0
22362,2023-04-30,West,David,Desk Organizer,2,30.0,60.0
22363,2023-04-24,East,John,Gadget B,1,45.0,45.0
22364,2023-08-12,North,Robert,Gadget B,2,45.0,90.0
22365,2023-01-21,North,Robert,Keyboard Light,5,12.0,60.0
22366,2023-07-22,West,Michael,Wireless Mouse,1,15.0,15.0
22367,2023-01-17,East,Sarah,Keyboard Light,2,12.0,24.0
22368,2023-08-19,South,James,Gadget B,1,45.0,45.0
22369,2023-10-12,North,Robert,Widget A,2,25.0,50.0
22370,2023-03-09,North,Emma,Keyboard Light,2,12.0,24.0
22371,2023-10-26,East,John,Keyboard Light,1,12.0,12.0
22372,2023-03-11,West,Michael,Gadget B,3,45.0,135.0
22373,2023-11-29,South,Patricia,Keyboard Light,2,12.0,24.0
22374,2023-11-09,West,David,Keyboard Light,3,12.0,36.0
22375,2023-12-18,West,Michael,Gadget B,2,45.0,90.0
22376,2023-03-25,West,Michael,Wireless Mouse,1,15.0,15.0
22377,2023-04-02,West,Michael,Widget A,1,25.0,25.0
22378,2023-09-26,East,Susan,Desk Organizer,2,30.0,60.0
22379,2023-02-07,West,David,Widget A,3,25.0,75.0
22380,2023-01-24,West,Michael,Keyboard Light,5,12.0,60.0
22381,2023-12-12,East,John,Gadget B,2,45.0,90.0
22382,2023-01-05,East,Sarah,Desk Organizer,2,30.0,60.0
22383,2023-05-13,East,John,Keyboard Light,1,12.0,12.0
22384,2023-09-10,West,David,Wireless Mouse,2,15.0,30.0
22385,2023-02-12,South,James,Desk Organizer,1,30.0,30.0
22386,2023-06-23,East,Sarah,Desk Organizer,1,30.0,30.0
22387,2023-02-27,North,Robert,Keyboard Light,10,12.0,120.0
22388,2023-08-01,East,John,Gadget B,3,45.0,135.0
22389,2023-08-04,North,Emma,Desk Organizer,5,30.0,150.0
22390,2023-03-28,North,Robert,Wireless Mouse,1,15.0,15.0
22391,2023-07-14,West,Michael,Wireless Mouse,3,15.0,45.0
22392,2023-05-31,North,Emma,Desk Organizer,2,30.0,60.0
22393,2023-04-21,East,Susan,Wireless Mouse,5,15.0,75.0
22394,2023-08-18,East,Sarah,Widget A,1,25.0,25.0
22395,2023-06-01,South,James,Keyboard Light,3,12.0,36.0
22396,2023-02-09,North,Robert,Gadget B,1,45.0,45.0
22397,2023-01-14,West,Michael,Widget A,1,25.0,25.0
22398,2023-01-21,East,John,Widget A,1,25.0,25.0
22399,2023-11-16,South,James,Keyboard Light,2,12.0,24.0
22400,2023-11-18,South,Patricia,Wireless Mouse,3,15.0,45.0
22401,2023-11-23,East,John,Desk Organizer,2,30.0,60.0
22402,2023-06-22,South,James,Desk Organizer,1,30.0,30.0
22403,2023-01-17,East,John,Gadget B,1,45.0,45.0
22404,2023-12-17,East,John,Gadget B,1,45.0,45.0
22405,2023-05-03,East,Susan,Wireless Mouse,2,15.0,30.0
22406,2023-09-18,West,Michael,Gadget B,5,45.0,225.0
22407,2023-08-03,North,Emma,Wireless Mouse,1,15.0,15.0
22408,2023-04-10,East,Sarah,Gadget B,2,45.0,90.0
22409,2023-03-03,East,John,Keyboard Light,2,12.0,24.0
22410,2023-12-18,East,John,Wireless Mouse,2,15.0,30.0
22411,2023-06-04,East,Sarah,Gadget B,2,45.0,90.0
22412,2023-08-29,East,John,Gadget B,1,45.0,45.0
22413,2023-06-15,East,Sarah,Wireless Mouse,1,15.0,15.0
22414,2023-07-09,East,Sarah,Gadget B,2,45.0,90.0
22415,2023-09-29,West,Michael,Wireless Mouse,1,15.0,15.0
22416,2023-04-01,East,Sarah,Desk Organizer,5,30.0,150.0
22417,2023-12-04,South,Patricia,Widget A,5,25.0,125.0
22418,2023-03-06,South,James,Keyboard Light,2,12.0,24.0
22419,2023-02-04,South,Patricia,Wireless Mouse,1,15.0,15.0
22420,2023-12-22,West,David,Keyboard Light,5,12.0,60.0
22421,2023-08-08,South,James,Desk Organizer,2,30.0,60.0
22422,2023-04-10,West,David,Gadget B,2,45.0,90.0
22423,2023-01-09,East,John,Keyboard Light,2,12.0,24.0
22424,2023-07-01,West,Michael,Gadget B,2,45.0,90.0
22425,2023-01-18,West,Michael,Wireless Mouse,1,15.0,15.0
22426,2023-11-17,South,Patricia,Keyboard Light,1,12.0,12.0
22427,2023-07-27,West,David,Desk Organizer,2,30.0,60.0
22428,2023-02-05,East,Susan,Keyboard Light,2,12.0,24.0
22429,2023-03-11,East,John,Gadget B,1,45.0,45.0
22430,2023-04-06,West,Michael,Wireless Mouse,1,15.0,15.0
22431,2023-12-26,West,David,Widget A,1,25.0,25.0
22432,2023-10-08,West,Michael,Wireless Mouse,1,15.0,15.0
22433,2023-08-21,East,Susan,Keyboard Light,1,12.0,12.0
22434,2023-03-26,West,Michael,Desk Organizer,3,30.0,90.0
22435,2023-04-20,East,Susan,Widget A,1,25.0,25.0
22436,2023-04-26,East,Sarah,Gadget B,2,45.0,90.0
22437,2023-11-13,East,John,Widget A,2,25.0,50.0
22438,2023-11-28,East,John,Gadget B,2,45.0,90.0
22439,2023-05-02,North,Robert,Desk Organizer,2,30.0,60.0
22440,2023-11-22,South,Patricia,Gadget B,2,45.0,90.0
22441,2023-03-14,West,Michael,Desk Organizer,5,30.0,150.0
22442,2023-11-08,East,John,Gadget B,2,45.0,90.0
22443,2023-11-30,South,Patricia,Widget A,2,25.0,50.0
22444,2023-02-22,South,Patricia,Gadget B,1,45.0,45.0
22445,2023-03-21,West,Michael,Wireless Mouse,3,15.0,45.0
22446,2023-03-22,North,Emma,Widget A,1,25.0,25.0
22447,2023-05-21,West,Michael,Keyboard Light,5,12.0,60.0
22448,2023-06-08,South,Patricia,Widget A,2,25.0,50.0
22449,2023-12-19,West,Michael,Desk Organizer,3,30.0,90.0
22450,2023-09-13,East,Susan,Desk Organizer,1,30.0,30.0
22451,2023-01-21,East,John,Widget A,1,25.0,25.0
22452,2023-08-04,West,David,Desk Organizer,5,30.0,150.0
22453,2023-06-17,East,Sarah,Wireless Mouse,1,15.0,15.0
22454,2023-03-06,South,Patricia,Gadget B,1,45.0,45.0
22455,2023-09-16,West,David,Gadget B,2,45.0,90.0
22456,2023-03-01,East,John,Keyboard Light,5,12.0,60.0
22457,2023-05-18,East,John,Wireless Mouse,1,15.0,15.0
22458,2023-10-21,North,Emma,Wireless Mouse,1,15.0,15.0
22459,2023-12-10,East,Susan,Widget A,3,25.0,75.0
22460,2023-01-23,North,Emma,Gadget B,2,45.0,90.0
22461,2023-06-06,South,James,Gadget B,1,45.0,45.0
22462,2023-07-08,North,Emma,Keyboard Light,1,12.0,12.0
22463,2023-05-03,South,Patricia,Wireless Mouse,1,15.0,15.0
22464,2023-01-16,East,Sarah,Widget A,2,25.0,50.0
22465,2023-03-14,East,Sarah,Widget A,1,25.0,25.0
22466,2023-04-22,East,Susan,Keyboard Light,1,12.0,12.0
22467,2023-02-02,East,Sarah,Gadget B,2,45.0,90.0
22468,2023-08-24,South,Patricia,Gadget B,1,45.0,45.0
22469,2023-06-22,North,Emma,Wireless Mouse,2,15.0,30.0
22470,2023-07-09,West,David,Desk Organizer,1,30.0,30.0
22471,2023-02-21,North,Robert,Desk Organizer,2,30.0,60.0
22472,2023-08-11,West,Michael,Desk Organizer,1,30.0,30.0
22473,2023-05-04,North,Robert,Desk Organizer,10,30.0,300.0
22474,2023-05-06,South,Patricia,Widget A,2,25.0,50.0
22475,2023-10-19,West,David,Desk Organizer,1,30.0,30.0
22476,2023-03-14,West,David,Widget A,3,25.0,75.0
22477,2023-09-29,West,Michael,Desk Organizer,3,30.0,90.0
22478,2023-03-13,East,Sarah,Desk Organizer,1,30.0,30.0
22479,2023-10-11,West,Michael,Widget A,1,25.0,25.0
22480,2023-07-28,West,Michael,Desk Organizer,1,30.0,30.0
22481,2023-07-25,West,Michael,Desk Organizer,3,30.0,90.0
22482,2023-07-16,West,David,Desk Organizer,3,30.0,90.0
22483,2023-08-05,South,Patricia,Wireless Mouse,2,15.0,30.0
22484,2023-07-13,North,Robert,Gadget B,2,45.0,90.0
22485,2023-05-30,West,Michael,Desk Organizer,1,30.0,30.0
22486,2023-04-13,North,Emma,Widget A,1,25.0,25.0
22487,2023-01-13,North,Robert,Wireless Mouse,1,15.0,15.0
22488,2023-02-16,North,Emma,Gadget B,1,45.0,45.0
22489,2023-03-17,South,James,Widget A,1,25.0,25.0
22490,2023-04-26,North,Emma,Gadget B,2,45.0,90.0
22491,2023-04-29,East,Sarah,Desk Organizer,1,30.0,30.0
22492,2023-03-18,East,Susan,Gadget B,3,45.0,135.0
22493,2023-09-28,East,John,Keyboard Light,2,12.0,24.0
22494,2023-02-20,South,Patricia,Wireless Mouse,5,15.0,75.0
22495,2023-10-02,North,Emma,Keyboard Light,2,12.0,24.0
22496,2023-04-30,West,Michael,Gadget B,2,45.0,90.0
22497,2023-02-01,East,Susan,Widget A,1,25.0,25.0
22498,2023-04-19,East,John,Desk Organizer,1,30.0,30.0
22499,2023-05-15,East,Susan,Widget A,2,25.0,50.0
22500,2023-03-21,West,Michael,Desk Organizer,2,30.0,60.0
22501,2023-11-28,North,Emma,Desk Organizer,1,30.0,30.0
22502,2023-01-28,East,Sarah,Desk Organizer,5,30.0,150.0
22503,2023-02-02,North,Emma,Desk Organizer,1,30.0,30.0
22504,2023-05-13,North,Emma,Keyboard Light,2,12.0,24.0
22505,2023-04-22,North,Emma,Desk Organizer,5,30.0,150.0
22506,2023-09-28,West,David,Keyboard Light,1,12.0,12.0
22507,2023-09-22,North,Robert,Gadget B,1,45.0,45.0
22508,2023-01-03,West,David,Wireless Mouse,3,15.0,45.0
22509,2023-02-13,East,Susan,Keyboard Light,2,12.0,24.0
22510,2023-10-22,South,James,Desk Organizer,10,30.0,300.0
22511,2023-07-18,West,Michael,Keyboard Light,1,12.0,12.0
22512,2023-08-11,East,Sarah,Widget A,2,25.0,50.0
22513,2023-12-23,West,Michael,Widget A,3,25.0,75.0
22514,2023-03-14,North,Emma,Desk Organizer,1,30.0,30.0
22515,2023-04-23,West,Michael,Widget A,5,25.0,125.0
22516,2023-09-27,West,David,Keyboard Light,1,12.0,12.0
22517,2023-11-09,South,James,Widget A,1,25.0,25.0
22518,2023-03-20,West,David,Desk Organizer,1,30.0,30.0
22519,2023-06-25,East,Susan,Desk Organizer,2,30.0,60.0
22520,2023-08-25,South,Patricia,Widget A,1,25.0,25.0
22521,2023-02-27,North,Robert,Desk Organizer,1,30.0,30.0
22522,2023-09-22,West,Michael,Keyboard Light,5,12.0,60.0
22523,2023-08-01,East,Sarah,Wireless Mouse,1,15.0,15.0
22524,2023-07-12,South,James,Wireless Mouse,10,15.0,150.0
22525,2023-05-12,West,David,Widget A,1,25.0,25.0
22526,2023-12-07,South,James,Gadget B,10,45.0,450.0
22527,2023-05-01,West,Michael,Desk Organizer,1,30.0,30.0
22528,2023-02-12,North,Emma,Gadget B,1,45.0,45.0
22529,2023-11-21,West,Michael,Wireless Mouse,2,15.0,30.0
22530,2023-03-05,West,David,Keyboard Light,1,12.0,12.0
22531,2023-03-13,North,Emma,Gadget B,2,45.0,90.0
22532,2023-08-10,West,David,Widget A,3,25.0,75.0
22533,2023-03-07,East,John,Keyboard Light,2,12.0,24.0
22534,2023-07-28,West,Michael,Desk Organizer,1,30.0,30.0
22535,2023-11-22,South,James,Desk Organizer,1,30.0,30.0
22536,2023-06-05,East,Sarah,Gadget B,2,45.0,90.0
22537,2023-06-23,East,Sarah,Widget A,1,25.0,25.0
22538,2023-03-09,East,Sarah,Wireless Mouse,2,15.0,30.0
22539,2023-07-27,North,Robert,Wireless Mouse,3,15.0,45.0
22540,2023-01-24,South,Patricia,Wireless Mouse,2,15.0,30.0
22541,2023-08-24,North,Robert,Desk Organizer,1,30.0,30.0
22542,2023-12-09,East,John,Desk Organizer,3,30.0,90.0
22543,2023-11-05,East,Susan,Desk Organizer,2,30.0,60.0
22544,2023-10-17,East,Susan,Wireless Mouse,1,15.0,15.0
22545,2023-04-28,East,Susan,Keyboard Light,2,12.0,24.0
22546,2023-09-22,East,Sarah,Desk Organizer,2,30.0,60.0
22547,2023-09-24,North,Robert,Gadget B,2,45.0,90.0
22548,2023-01-05,South,Patricia,Widget A,3,25.0,75.0
22549,2023-07-03,East,John,Wireless Mouse,1,15.0,15.0
22550,2023-10-12,North,Robert,Widget A,5,25.0,125.0
22551,2023-08-19,East,John,Keyboard Light,1,12.0,12.0
